date,Donald Trump,Putin,MeToo,Bitcoin,ISIS,country
2013-06-21,3,8,0,8,8,United States
2013-06-21,0,7,0,14,4,Norway
2013-06-22,3,7,0,10,7,United Kingdom
2013-06-22,8,5,0,3,4,Canada
2013-06-22,8,0,0,4,8,Norway
2013-06-22,0,13,0,6,6,Germany
2013-06-22,8,7,0,7,7,United States
2013-06-23,3,9,0,7,6,United States
2013-06-23,4,3,0,12,7,United Kingdom
2013-06-23,2,6,0,8,8,Germany
2013-06-23,4,4,0,22,4,Norway
2013-06-23,2,3,0,6,2,Canada
2013-06-24,3,7,0,8,10,United States
2013-06-24,2,8,1,14,9,Germany
2013-06-24,3,5,0,7,5,Canada
2013-06-24,0,7,0,17,0,Norway
2013-06-24,2,2,0,11,9,United Kingdom
2013-06-25,2,5,0,5,4,Canada
2013-06-25,1,4,0,16,8,United Kingdom
2013-06-25,1,6,0,8,6,Germany
2013-06-25,1,13,0,8,9,United States
2013-06-25,0,15,0,11,0,Norway
2013-06-26,4,8,0,6,3,Canada
2013-06-26,3,3,3,17,0,Norway
2013-06-26,2,10,0,6,9,Germany
2013-06-26,3,9,0,8,8,United States
2013-06-26,1,3,0,12,10,United Kingdom
2013-06-27,3,7,0,9,8,United States
2013-06-27,3,4,0,10,9,Germany
2013-06-27,2,4,0,6,3,Canada
2013-06-27,4,3,0,9,9,United Kingdom
2013-06-27,0,0,0,15,4,Norway
2013-06-28,2,4,0,5,5,Canada
2013-06-28,1,2,0,10,8,United Kingdom
2013-06-28,2,6,0,9,5,Germany
2013-06-28,3,5,0,10,8,United States
2013-06-28,0,4,0,8,0,Norway
2013-06-29,0,4,0,8,8,Germany
2013-06-29,3,3,0,9,5,United Kingdom
2013-06-29,2,0,0,5,3,Canada
2013-06-29,3,4,0,8,7,United States
2013-06-29,9,0,0,0,0,Norway
2013-06-30,8,4,0,13,8,Norway
2013-06-30,0,6,0,11,6,Germany
2013-06-30,1,2,0,14,11,United Kingdom
2013-06-30,3,1,0,5,3,Canada
2013-06-30,3,4,0,11,8,United States
2013-07-01,1,6,0,9,5,Germany
2013-07-01,2,4,0,8,3,Canada
2013-07-01,0,4,0,7,0,Norway
2013-07-01,3,6,0,11,8,United States
2013-07-01,1,2,0,5,5,United Kingdom
2013-07-02,1,4,0,10,5,Germany
2013-07-02,2,3,0,11,3,Canada
2013-07-02,0,0,0,6,0,Norway
2013-07-02,1,2,0,11,4,United Kingdom
2013-07-02,2,6,0,18,7,United States
2013-07-03,2,3,0,12,2,Canada
2013-07-03,0,5,0,7,5,Germany
2013-07-03,0,0,0,2,2,Norway
2013-07-03,1,1,0,7,5,United Kingdom
2013-07-03,2,4,0,13,7,United States
2013-07-04,3,4,0,9,7,United States
2013-07-04,1,2,0,8,3,Canada
2013-07-04,1,1,0,6,5,United Kingdom
2013-07-04,0,0,0,13,0,Norway
2013-07-04,1,4,0,9,6,Germany
2013-07-05,2,2,0,10,4,Canada
2013-07-05,1,1,0,7,3,United Kingdom
2013-07-05,0,3,0,6,4,Germany
2013-07-05,2,4,0,4,0,Norway
2013-07-05,4,3,0,10,7,United States
2013-07-06,0,0,0,16,3,Norway
2013-07-06,0,1,0,7,4,United Kingdom
2013-07-06,3,2,0,9,8,United States
2013-07-06,1,2,0,9,6,Canada
2013-07-06,1,5,0,6,3,Germany
2013-07-07,2,3,0,6,5,Canada
2013-07-07,2,3,0,9,7,United States
2013-07-07,1,0,0,5,3,United Kingdom
2013-07-07,5,2,0,7,0,Norway
2013-07-07,1,4,0,7,4,Germany
2013-07-08,2,3,0,9,8,United States
2013-07-08,7,1,0,4,4,United Kingdom
2013-07-08,1,2,0,5,3,Canada
2013-07-08,0,3,0,7,4,Germany
2013-07-08,0,0,0,14,0,Norway
2013-07-09,2,2,0,5,3,Canada
2013-07-09,0,3,0,4,4,Germany
2013-07-09,0,2,0,4,2,Norway
2013-07-09,2,1,0,4,4,United Kingdom
2013-07-09,2,3,0,8,8,United States
2013-07-10,0,0,0,10,0,Norway
2013-07-10,1,1,0,3,5,United Kingdom
2013-07-10,2,1,0,5,4,Canada
2013-07-10,1,2,0,6,4,Germany
2013-07-10,3,2,0,9,9,United States
2013-07-11,3,1,0,5,3,United Kingdom
2013-07-11,3,2,0,7,8,United States
2013-07-11,0,2,0,7,5,Germany
2013-07-11,0,2,0,6,0,Norway
2013-07-11,3,2,0,5,2,Canada
2013-07-12,2,3,0,7,8,United States
2013-07-12,0,3,0,4,4,Germany
2013-07-12,1,1,0,5,5,United Kingdom
2013-07-12,0,2,0,0,2,Norway
2013-07-12,2,2,0,5,3,Canada
2013-07-13,3,3,0,7,7,United States
2013-07-13,1,3,0,6,6,Germany
2013-07-13,1,2,0,3,4,United Kingdom
2013-07-13,0,0,0,2,0,Norway
2013-07-13,2,2,0,4,6,Canada
2013-07-14,3,3,0,6,3,Germany
2013-07-14,1,2,0,4,4,Canada
2013-07-14,1,0,0,4,3,United Kingdom
2013-07-14,3,2,0,6,5,United States
2013-07-14,4,0,0,6,2,Norway
2013-07-15,1,4,0,4,2,Canada
2013-07-15,1,6,0,5,4,Germany
2013-07-15,2,3,0,7,8,United States
2013-07-15,1,2,0,3,4,United Kingdom
2013-07-15,0,2,0,4,0,Norway
2013-07-16,2,4,0,7,8,United States
2013-07-16,0,10,0,4,3,Germany
2013-07-16,1,2,0,5,5,United Kingdom
2013-07-16,1,2,0,4,4,Canada
2013-07-16,2,8,0,6,2,Norway
2013-07-17,0,2,0,6,6,Norway
2013-07-17,3,3,0,6,3,Canada
2013-07-17,1,5,0,6,6,Germany
2013-07-17,1,2,0,5,4,United Kingdom
2013-07-17,2,3,0,7,9,United States
2013-07-18,3,6,0,7,9,United States
2013-07-18,2,0,0,10,2,Norway
2013-07-18,2,2,0,5,6,Canada
2013-07-18,1,6,0,8,5,Germany
2013-07-18,1,2,0,4,4,United Kingdom
2013-07-19,0,2,0,2,0,Norway
2013-07-19,1,6,0,5,4,Germany
2013-07-19,3,9,0,4,4,United Kingdom
2013-07-19,2,3,0,7,8,United States
2013-07-19,1,3,0,5,3,Canada
2013-07-20,1,0,0,7,5,Canada
2013-07-20,0,3,0,5,3,Norway
2013-07-20,1,5,0,5,4,Germany
2013-07-20,3,2,0,5,8,United States
2013-07-20,2,2,0,4,4,United Kingdom
2013-07-21,2,2,0,0,5,Norway
2013-07-21,3,3,0,6,7,United States
2013-07-21,2,2,0,6,4,Germany
2013-07-21,3,2,0,4,5,Canada
2013-07-21,1,1,0,3,4,United Kingdom
2013-07-22,2,2,0,4,5,Canada
2013-07-22,0,2,0,6,4,Germany
2013-07-22,0,1,0,4,3,United Kingdom
2013-07-22,2,2,0,8,8,United States
2013-07-22,0,5,0,0,0,Norway
2013-07-23,0,3,0,4,4,Germany
2013-07-23,2,3,0,9,8,United States
2013-07-23,2,2,0,5,3,Canada
2013-07-23,0,2,0,4,4,Norway
2013-07-23,1,2,0,5,4,United Kingdom
2013-07-24,2,3,0,8,8,United States
2013-07-24,0,3,0,8,5,Germany
2013-07-24,0,1,0,5,3,United Kingdom
2013-07-24,1,2,0,5,2,Canada
2013-07-24,0,2,0,2,0,Norway
2013-07-25,1,1,0,4,4,United Kingdom
2013-07-25,3,3,0,8,7,United States
2013-07-25,0,0,0,0,0,Norway
2013-07-25,1,2,0,9,2,Canada
2013-07-25,1,3,0,4,5,Germany
2013-07-26,2,5,0,6,4,Canada
2013-07-26,0,2,0,5,2,Norway
2013-07-26,2,4,0,7,8,United States
2013-07-26,1,1,0,5,5,United Kingdom
2013-07-26,1,5,0,6,3,Germany
2013-07-27,3,4,0,5,4,Canada
2013-07-27,0,3,0,0,0,Norway
2013-07-27,3,4,0,7,7,United States
2013-07-27,0,2,0,3,4,United Kingdom
2013-07-27,0,7,0,6,4,Germany
2013-07-28,4,2,0,8,2,Norway
2013-07-28,0,2,0,3,4,United Kingdom
2013-07-28,2,6,0,6,4,Germany
2013-07-28,3,3,0,7,8,United States
2013-07-28,3,3,0,8,2,Canada
2013-07-29,0,8,0,11,0,Norway
2013-07-29,1,4,0,7,3,Germany
2013-07-29,2,5,0,7,7,United States
2013-07-29,0,2,0,3,4,United Kingdom
2013-07-29,1,8,0,7,2,Canada
2013-07-30,3,1,0,5,4,United Kingdom
2013-07-30,2,8,0,7,4,Canada
2013-07-30,0,4,0,5,0,Norway
2013-07-30,1,4,0,6,6,Germany
2013-07-30,2,5,0,7,8,United States
2013-07-31,0,3,0,8,3,Germany
2013-07-31,2,7,0,8,3,Canada
2013-07-31,3,1,0,4,5,United Kingdom
2013-07-31,2,3,0,8,9,United States
2013-07-31,4,2,0,2,0,Norway
2013-08-01,0,5,0,7,3,Germany
2013-08-01,2,2,2,14,2,Norway
2013-08-01,6,6,0,6,4,Canada
2013-08-01,3,6,0,7,10,United States
2013-08-01,1,2,0,3,4,United Kingdom
2013-08-02,2,8,0,7,8,United States
2013-08-02,2,2,0,3,3,United Kingdom
2013-08-02,2,8,0,6,3,Canada
2013-08-02,1,7,0,7,5,Germany
2013-08-02,0,0,0,6,0,Norway
2013-08-03,0,2,0,17,2,Norway
2013-08-03,3,1,0,3,3,United Kingdom
2013-08-03,2,5,0,7,8,United States
2013-08-03,1,9,0,5,2,Germany
2013-08-03,2,4,0,7,6,Canada
2013-08-04,0,8,0,8,4,Norway
2013-08-04,1,1,0,5,3,United Kingdom
2013-08-04,4,5,0,8,8,United States
2013-08-04,4,8,0,7,2,Germany
2013-08-04,3,5,0,6,4,Canada
2013-08-05,1,1,0,3,4,United Kingdom
2013-08-05,2,3,0,6,5,Canada
2013-08-05,0,4,0,3,3,Norway
2013-08-05,3,4,0,6,8,United States
2013-08-05,0,6,0,5,5,Germany
2013-08-06,1,2,0,5,5,United Kingdom
2013-08-06,4,3,0,6,10,United States
2013-08-06,2,5,0,6,4,Canada
2013-08-06,0,3,0,6,4,Germany
2013-08-06,2,2,0,5,0,Norway
2013-08-07,1,5,0,5,4,Germany
2013-08-07,1,8,0,5,3,Canada
2013-08-07,0,7,0,5,0,Norway
2013-08-07,3,10,0,6,9,United States
2013-08-07,0,5,0,3,5,United Kingdom
2013-08-08,1,5,0,8,4,Germany
2013-08-08,2,9,0,7,8,United States
2013-08-08,2,8,0,7,4,Canada
2013-08-08,1,6,0,3,3,United Kingdom
2013-08-08,0,7,0,2,3,Norway
2013-08-09,1,9,0,6,6,Germany
2013-08-09,2,9,0,8,5,Canada
2013-08-09,0,2,0,11,2,Norway
2013-08-09,0,3,0,3,3,United Kingdom
2013-08-09,2,7,0,7,9,United States
2013-08-10,0,7,0,9,0,Norway
2013-08-10,1,8,0,4,2,United Kingdom
2013-08-10,2,9,0,5,3,Germany
2013-08-10,1,10,0,6,3,Canada
2013-08-10,3,8,0,6,8,United States
2013-08-11,1,12,0,7,5,Germany
2013-08-11,2,6,0,6,4,Canada
2013-08-11,2,4,0,3,3,United Kingdom
2013-08-11,4,6,0,6,8,United States
2013-08-11,0,4,0,6,2,Norway
2013-08-12,0,8,0,9,3,Germany
2013-08-12,4,4,0,9,9,United States
2013-08-12,1,2,0,5,5,United Kingdom
2013-08-12,1,4,0,6,3,Canada
2013-08-12,0,0,0,11,0,Norway
2013-08-13,3,4,0,10,11,United States
2013-08-13,0,4,0,6,2,Germany
2013-08-13,1,2,0,5,3,United Kingdom
2013-08-13,1,5,0,11,4,Canada
2013-08-13,0,3,0,7,5,Norway
2013-08-14,2,5,0,10,4,Canada
2013-08-14,3,4,0,12,12,United States
2013-08-14,1,4,0,6,4,United Kingdom
2013-08-14,0,2,0,9,6,Germany
2013-08-14,0,5,0,10,2,Norway
2013-08-15,0,2,0,3,3,Norway
2013-08-15,2,3,0,6,3,Canada
2013-08-15,0,2,0,8,6,Germany
2013-08-15,3,4,0,11,10,United States
2013-08-15,0,2,0,3,5,United Kingdom
2013-08-16,3,3,0,8,10,United States
2013-08-16,1,3,0,6,7,Canada
2013-08-16,1,4,0,9,4,Germany
2013-08-16,0,7,0,7,2,Norway
2013-08-16,1,1,0,4,4,United Kingdom
2013-08-17,0,4,0,12,0,Norway
2013-08-17,4,2,0,8,9,United States
2013-08-17,2,3,0,7,5,Canada
2013-08-17,0,3,0,13,4,Germany
2013-08-17,1,2,0,5,3,United Kingdom
2013-08-18,1,5,0,11,4,Germany
2013-08-18,1,2,0,9,4,Canada
2013-08-18,0,0,0,5,2,Norway
2013-08-18,1,1,0,3,5,United Kingdom
2013-08-18,3,3,0,8,10,United States
2013-08-19,2,3,0,7,3,Canada
2013-08-19,1,1,0,5,4,United Kingdom
2013-08-19,2,2,0,8,11,United States
2013-08-19,0,0,0,2,2,Norway
2013-08-19,0,5,0,12,3,Germany
2013-08-20,0,3,0,11,3,Germany
2013-08-20,3,2,0,8,14,United States
2013-08-20,0,0,0,6,3,Norway
2013-08-20,1,1,0,5,4,United Kingdom
2013-08-20,1,1,0,7,2,Canada
2013-08-21,1,2,0,5,4,United Kingdom
2013-08-21,3,3,0,8,15,United States
2013-08-21,2,2,0,2,2,Norway
2013-08-21,1,1,0,6,5,Canada
2013-08-21,0,4,0,9,4,Germany
2013-08-22,0,5,0,8,4,Germany
2013-08-22,1,2,0,3,4,United Kingdom
2013-08-22,2,3,0,9,13,United States
2013-08-22,3,4,0,4,5,Canada
2013-08-22,2,0,2,5,0,Norway
2013-08-23,0,0,0,7,0,Norway
2013-08-23,0,3,0,9,5,Germany
2013-08-23,2,4,0,7,3,Canada
2013-08-23,1,2,0,3,3,United Kingdom
2013-08-23,3,2,0,8,11,United States
2013-08-24,0,5,0,7,5,Germany
2013-08-24,0,0,0,0,0,Norway
2013-08-24,2,3,0,7,3,Canada
2013-08-24,3,3,0,6,11,United States
2013-08-24,0,2,0,4,4,United Kingdom
2013-08-25,5,2,0,6,4,Canada
2013-08-25,8,3,0,6,12,United States
2013-08-25,0,2,0,6,3,Germany
2013-08-25,2,2,0,4,4,United Kingdom
2013-08-25,2,2,0,2,0,Norway
2013-08-26,9,3,0,7,15,United States
2013-08-26,0,0,0,5,2,Norway
2013-08-26,1,2,0,4,5,United Kingdom
2013-08-26,2,4,0,6,4,Germany
2013-08-26,7,7,0,6,3,Canada
2013-08-27,0,7,0,3,3,Norway
2013-08-27,1,9,0,9,4,Germany
2013-08-27,1,3,0,4,3,United Kingdom
2013-08-27,3,4,0,6,5,Canada
2013-08-27,7,3,0,8,15,United States
2013-08-28,3,12,0,7,5,Germany
2013-08-28,2,7,0,4,3,United Kingdom
2013-08-28,7,7,0,7,13,United States
2013-08-28,0,5,0,3,3,Norway
2013-08-28,3,9,0,7,2,Canada
2013-08-29,5,7,0,7,13,United States
2013-08-29,3,2,0,6,0,Norway
2013-08-29,2,7,0,6,4,Germany
2013-08-29,1,3,0,4,4,United Kingdom
2013-08-29,4,4,0,9,3,Canada
2013-08-30,3,6,0,7,9,United States
2013-08-30,1,6,0,6,4,Germany
2013-08-30,2,6,0,4,3,Canada
2013-08-30,0,2,0,3,0,Norway
2013-08-30,1,2,0,5,4,United Kingdom
2013-08-31,2,13,0,7,1,Germany
2013-08-31,3,8,0,7,8,United States
2013-08-31,1,8,0,6,1,Canada
2013-08-31,0,2,0,0,9,Norway
2013-08-31,1,7,0,5,3,United Kingdom
2013-09-01,2,4,0,3,0,Norway
2013-09-01,1,2,0,3,3,United Kingdom
2013-09-01,3,7,0,6,8,United States
2013-09-01,5,7,0,5,3,Canada
2013-09-01,1,8,0,6,5,Germany
2013-09-02,3,6,0,6,9,United States
2013-09-02,1,6,0,6,5,Canada
2013-09-02,0,5,0,5,2,Germany
2013-09-02,1,2,0,4,4,United Kingdom
2013-09-02,2,2,0,5,3,Norway
2013-09-03,3,6,0,7,14,United States
2013-09-03,0,2,0,8,2,Norway
2013-09-03,1,3,0,5,5,United Kingdom
2013-09-03,3,3,0,7,4,Canada
2013-09-03,1,7,0,6,4,Germany
2013-09-04,2,3,0,6,0,Norway
2013-09-04,0,8,0,5,4,Germany
2013-09-04,1,5,0,4,3,United Kingdom
2013-09-04,3,7,0,6,4,Canada
2013-09-04,4,10,0,7,12,United States
2013-09-05,2,15,0,8,2,Canada
2013-09-05,1,14,0,6,2,Germany
2013-09-05,4,23,0,6,9,United States
2013-09-05,1,7,0,4,4,United Kingdom
2013-09-05,2,15,0,3,3,Norway
2013-09-06,2,15,0,7,4,Canada
2013-09-06,1,16,0,6,6,Germany
2013-09-06,2,19,0,7,10,United States
2013-09-06,2,3,0,7,0,Norway
2013-09-06,1,16,0,4,4,United Kingdom
2013-09-07,3,32,0,6,5,Canada
2013-09-07,2,37,0,6,6,United States
2013-09-07,0,2,0,2,2,Norway
2013-09-07,0,11,0,3,3,United Kingdom
2013-09-07,1,16,0,4,2,Germany
2013-09-08,3,13,0,21,5,Canada
2013-09-08,2,16,0,6,8,United States
2013-09-08,2,7,0,4,4,United Kingdom
2013-09-08,0,0,0,0,5,Norway
2013-09-08,1,10,0,4,2,Germany
2013-09-09,2,6,0,0,0,Norway
2013-09-09,1,6,0,18,6,Canada
2013-09-09,3,13,0,6,11,United States
2013-09-09,1,9,0,8,2,Germany
2013-09-09,1,5,0,3,4,United Kingdom
2013-09-10,3,16,0,7,10,United States
2013-09-10,0,5,0,4,4,Germany
2013-09-10,1,6,0,9,3,Canada
2013-09-10,0,3,0,4,1,Norway
2013-09-10,1,3,0,4,4,United Kingdom
2013-09-11,3,17,0,6,9,United States
2013-09-11,1,5,1,6,3,Germany
2013-09-11,2,9,0,7,3,Canada
2013-09-11,0,3,0,3,5,Norway
2013-09-11,1,4,0,3,3,United Kingdom
2013-09-12,1,15,0,4,3,United Kingdom
2013-09-12,2,10,0,0,2,Norway
2013-09-12,3,94,0,5,9,United States
2013-09-12,1,40,0,6,4,Canada
2013-09-12,0,13,0,4,4,Germany
2013-09-13,4,32,0,6,4,Canada
2013-09-13,3,61,0,5,8,United States
2013-09-13,0,8,0,2,6,United Kingdom
2013-09-13,1,9,0,5,4,Germany
2013-09-13,2,14,0,5,0,Norway
2013-09-14,2,24,0,6,4,Canada
2013-09-14,2,35,0,4,8,United States
2013-09-14,1,4,0,4,3,United Kingdom
2013-09-14,4,4,0,11,4,Norway
2013-09-14,0,7,0,6,6,Germany
2013-09-15,1,8,0,5,2,Canada
2013-09-15,1,3,0,3,3,United Kingdom
2013-09-15,3,7,0,2,5,Norway
2013-09-15,2,19,0,5,6,United States
2013-09-15,0,5,0,5,4,Germany
2013-09-16,0,6,0,4,4,Germany
2013-09-16,1,3,0,4,3,United Kingdom
2013-09-16,0,0,0,3,3,Norway
2013-09-16,4,8,0,4,3,Canada
2013-09-16,5,14,0,5,8,United States
2013-09-17,0,2,0,5,0,Norway
2013-09-17,0,4,0,5,7,Germany
2013-09-17,0,3,0,4,3,United Kingdom
2013-09-17,2,6,0,6,4,Canada
2013-09-17,4,10,0,6,9,United States
2013-09-18,3,9,0,6,11,United States
2013-09-18,1,2,0,3,6,United Kingdom
2013-09-18,0,3,0,2,0,Norway
2013-09-18,0,4,0,4,5,Germany
2013-09-18,3,5,0,4,3,Canada
2013-09-19,0,4,0,3,3,United Kingdom
2013-09-19,2,7,0,0,0,Norway
2013-09-19,0,3,0,3,8,Germany
2013-09-19,2,9,0,4,5,Canada
2013-09-19,1,12,0,6,9,United States
2013-09-20,2,10,0,8,5,Canada
2013-09-20,1,6,0,5,6,Germany
2013-09-20,3,11,0,9,9,United States
2013-09-20,0,7,0,3,5,United Kingdom
2013-09-20,0,7,2,5,0,Norway
2013-09-21,3,7,0,6,7,United States
2013-09-21,2,9,0,6,4,Canada
2013-09-21,1,4,0,4,5,United Kingdom
2013-09-21,0,0,0,0,0,Norway
2013-09-21,0,8,0,5,4,Germany
2013-09-22,2,5,0,6,7,United States
2013-09-22,0,2,0,4,3,United Kingdom
2013-09-22,2,4,0,3,0,Norway
2013-09-22,3,7,0,6,4,Canada
2013-09-22,1,5,0,3,5,Germany
2013-09-23,2,5,0,7,9,United States
2013-09-23,0,6,0,2,0,Norway
2013-09-23,3,4,0,5,5,Canada
2013-09-23,0,2,0,3,4,United Kingdom
2013-09-23,0,5,0,6,5,Germany
2013-09-24,2,5,0,6,8,United States
2013-09-24,0,2,0,9,2,Norway
2013-09-24,0,1,0,3,3,United Kingdom
2013-09-24,1,3,0,7,4,Canada
2013-09-24,1,4,0,4,5,Germany
2013-09-25,0,3,0,5,4,Germany
2013-09-25,0,2,0,3,5,United Kingdom
2013-09-25,3,4,0,7,7,United States
2013-09-25,1,3,0,8,4,Canada
2013-09-25,0,2,0,5,2,Norway
2013-09-26,1,5,0,5,4,Canada
2013-09-26,0,2,0,2,4,United Kingdom
2013-09-26,0,3,0,3,3,Norway
2013-09-26,3,5,0,6,7,United States
2013-09-26,0,4,0,4,4,Germany
2013-09-27,1,2,0,3,5,United Kingdom
2013-09-27,3,4,0,6,8,United States
2013-09-27,1,3,0,4,5,Germany
2013-09-27,2,3,0,4,4,Canada
2013-09-27,0,2,0,10,2,Norway
2013-09-28,2,4,0,4,6,Canada
2013-09-28,1,2,0,3,3,United Kingdom
2013-09-28,2,4,0,6,7,United States
2013-09-28,0,2,0,0,4,Norway
2013-09-28,0,2,0,6,4,Germany
2013-09-29,0,2,0,5,4,Norway
2013-09-29,1,1,0,3,2,United Kingdom
2013-09-29,1,2,0,4,2,Canada
2013-09-29,2,4,0,6,7,United States
2013-09-29,1,2,0,5,4,Germany
2013-09-30,1,2,0,5,3,Canada
2013-09-30,2,3,0,6,8,United States
2013-09-30,0,3,0,2,5,Norway
2013-09-30,1,1,0,2,4,United Kingdom
2013-09-30,0,2,0,5,7,Germany
2013-10-01,3,4,0,6,9,United States
2013-10-01,0,3,0,3,2,Norway
2013-10-01,1,2,0,2,4,United Kingdom
2013-10-01,2,3,0,3,2,Canada
2013-10-01,0,5,0,7,5,Germany
2013-10-02,0,4,0,9,4,United Kingdom
2013-10-02,0,8,0,13,0,Norway
2013-10-02,2,4,0,20,8,United States
2013-10-02,4,7,0,10,4,Germany
2013-10-02,3,3,0,11,5,Canada
2013-10-03,3,5,0,33,8,United States
2013-10-03,1,7,0,12,3,Germany
2013-10-03,1,4,0,16,5,United Kingdom
2013-10-03,2,6,0,20,4,Canada
2013-10-03,0,3,0,9,0,Norway
2013-10-04,2,5,0,18,8,United States
2013-10-04,0,6,0,8,2,Germany
2013-10-04,5,5,0,4,4,Norway
2013-10-04,1,4,0,16,4,Canada
2013-10-04,1,2,0,7,3,United Kingdom
2013-10-05,3,4,0,9,3,Canada
2013-10-05,0,2,0,4,4,United Kingdom
2013-10-05,0,17,0,5,4,Germany
2013-10-05,0,2,0,4,0,Norway
2013-10-05,2,4,0,15,7,United States
2013-10-06,0,2,0,7,0,Norway
2013-10-06,4,6,0,7,6,Germany
2013-10-06,1,2,0,6,3,United Kingdom
2013-10-06,2,4,0,8,3,Canada
2013-10-06,3,5,0,10,6,United States
2013-10-07,2,7,0,10,4,Canada
2013-10-07,0,3,0,6,3,United Kingdom
2013-10-07,1,6,0,7,4,Germany
2013-10-07,0,2,0,5,5,Norway
2013-10-07,2,5,0,12,8,United States
2013-10-08,0,3,0,5,5,United Kingdom
2013-10-08,0,5,0,8,5,Germany
2013-10-08,2,4,0,12,7,United States
2013-10-08,0,3,0,3,3,Norway
2013-10-08,1,6,0,9,3,Canada
2013-10-09,0,3,0,7,4,Germany
2013-10-09,2,2,0,8,2,Norway
2013-10-09,2,3,0,8,4,Canada
2013-10-09,1,2,0,4,4,United Kingdom
2013-10-09,4,3,0,10,8,United States
2013-10-10,4,3,0,9,7,United States
2013-10-10,0,2,0,2,2,Norway
2013-10-10,0,3,0,6,6,Germany
2013-10-10,1,2,0,7,4,Canada
2013-10-10,1,3,0,4,4,United Kingdom
2013-10-11,1,2,0,3,4,United Kingdom
2013-10-11,0,2,0,4,2,Norway
2013-10-11,1,3,0,4,2,Canada
2013-10-11,3,3,0,7,6,United States
2013-10-11,0,4,0,6,4,Germany
2013-10-12,2,3,0,6,4,Canada
2013-10-12,0,1,0,3,3,United Kingdom
2013-10-12,0,3,0,6,3,Germany
2013-10-12,3,3,0,8,6,United States
2013-10-12,0,0,0,2,2,Norway
2013-10-13,2,5,0,6,2,Canada
2013-10-13,1,5,0,6,5,Germany
2013-10-13,2,2,0,6,7,United States
2013-10-13,1,1,0,3,3,United Kingdom
2013-10-13,0,2,0,6,0,Norway
2013-10-14,0,0,0,5,2,Norway
2013-10-14,3,3,0,6,4,Canada
2013-10-14,0,1,0,3,3,United Kingdom
2013-10-14,1,3,0,9,9,Germany
2013-10-14,2,3,0,8,8,United States
2013-10-15,1,0,0,4,4,United Kingdom
2013-10-15,2,2,0,2,0,Norway
2013-10-15,3,3,0,9,8,United States
2013-10-15,2,1,0,4,7,Germany
2013-10-15,4,3,0,4,4,Canada
2013-10-16,2,2,0,8,2,Norway
2013-10-16,0,3,0,7,9,Germany
2013-10-16,1,2,0,4,3,United Kingdom
2013-10-16,1,2,0,7,3,Canada
2013-10-16,3,3,0,9,7,United States
2013-10-17,3,2,0,7,4,Canada
2013-10-17,2,2,0,6,7,United States
2013-10-17,1,1,0,4,3,United Kingdom
2013-10-17,0,2,0,8,7,Germany
2013-10-17,0,0,0,2,2,Norway
2013-10-18,3,5,0,5,5,Canada
2013-10-18,6,2,0,9,7,United States
2013-10-18,1,1,0,4,5,United Kingdom
2013-10-18,1,3,0,7,4,Germany
2013-10-18,0,0,0,10,0,Norway
2013-10-19,2,2,0,7,6,United States
2013-10-19,1,2,0,3,3,United Kingdom
2013-10-19,0,4,0,15,2,Norway
2013-10-19,0,2,0,9,6,Germany
2013-10-19,3,3,0,10,2,Canada
2013-10-20,0,0,0,3,0,Norway
2013-10-20,0,2,0,7,6,Germany
2013-10-20,2,2,0,8,4,Canada
2013-10-20,2,2,0,7,7,United States
2013-10-20,1,1,0,4,3,United Kingdom
2013-10-21,0,1,0,5,5,Norway
2013-10-21,1,2,0,13,10,Germany
2013-10-21,2,3,0,8,9,United States
2013-10-21,5,2,0,6,3,Canada
2013-10-21,1,2,0,4,3,United Kingdom
2013-10-22,0,4,0,7,6,Germany
2013-10-22,2,2,0,9,5,Canada
2013-10-22,1,1,0,6,3,United Kingdom
2013-10-22,2,3,0,10,9,United States
2013-10-22,0,3,0,3,0,Norway
2013-10-23,1,2,0,12,3,Canada
2013-10-23,0,2,0,4,4,United Kingdom
2013-10-23,1,3,0,12,8,Germany
2013-10-23,0,5,0,2,2,Norway
2013-10-23,2,2,0,11,8,United States
2013-10-24,1,4,0,9,8,Germany
2013-10-24,1,1,0,5,5,United Kingdom
2013-10-24,0,5,0,5,5,Norway
2013-10-24,1,1,0,10,2,Canada
2013-10-24,2,2,0,11,8,United States
2013-10-25,0,3,0,6,6,Germany
2013-10-25,2,3,0,48,3,Norway
2013-10-25,1,2,0,10,4,Canada
2013-10-25,1,1,0,5,3,United Kingdom
2013-10-25,2,2,0,10,9,United States
2013-10-26,2,2,0,14,8,United States
2013-10-26,0,2,0,8,5,Germany
2013-10-26,1,3,0,21,5,Canada
2013-10-26,1,0,0,6,3,United Kingdom
2013-10-26,0,0,0,32,4,Norway
2013-10-27,0,0,0,11,2,Norway
2013-10-27,0,2,0,4,2,United Kingdom
2013-10-27,4,3,0,16,4,Canada
2013-10-27,4,2,0,12,7,United States
2013-10-27,1,4,0,7,5,Germany
2013-10-28,3,3,0,21,4,Canada
2013-10-28,0,3,0,19,0,Norway
2013-10-28,0,1,0,5,4,United Kingdom
2013-10-28,3,2,0,12,8,United States
2013-10-28,1,1,0,7,7,Germany
2013-10-29,1,3,0,10,8,Germany
2013-10-29,0,2,0,48,4,Canada
2013-10-29,0,2,0,18,3,United Kingdom
2013-10-29,0,1,0,14,2,Norway
2013-10-29,2,3,0,28,9,United States
